order,id,urban_rural,landuse_id,landuse_description,label,clf
870,9656239,1,6,secretaria m de educacao,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",svc
871,2695712,1,6,secretaria de defesa social,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",svc
872,11011141,1,6,predio prefeitura municipal,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",svc
873,556120,1,6,departamento de terras,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",svc
874,2690005,1,6,diretoria de ensino da secretaria de edu,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",svc
875,5364149,1,6,promotoria de justica,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",svc
876,8570111,1,6,casefi da prefeitura,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",svc
877,4173832,1,6,arquivamento da prefeitura,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",svc
878,6710319,1,6,guarita policia rodoviaria,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",svc
879,10353659,1,6,corpo de bombeiros,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",svc
880,5210741,2,6,clube aabb,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",svc
881,5452859,1,6,ginasio poliesportivo,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",svc
882,7057024,1,6,clube carnavalesco toloko,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",svc
883,572597,2,6,campo,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",svc
884,11442406,1,6,lamounier festas,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",svc
885,11298701,1,6,lavanderia publica municipal,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",svc
886,10457108,1,6,clube alianca,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",svc
887,5131787,1,6,quadra esportiva,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",svc
888,2031689,1,6,biblioteca publica municipal,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",svc
889,6834441,1,6,campo de futebol,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",svc
890,10994800,1,6,panificadora e confeitaria alianca,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",svc
891,8142526,1,6,sacolao,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",svc
892,1396514,1,6,panificadora pan qualidade,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",svc
893,6754791,1,6,doces yaya,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",svc
894,7759411,1,6,padaria francesa do abc,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",svc
895,3698901,1,6,panificadora e lanchonete,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",svc
896,8084910,1,6,padaria e mecadinho max esperanca,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",svc
897,6799052,1,6,padaria naturalista,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",svc
898,867432,1,6,casa de carne potencia,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",svc
899,10513426,1,6,padaria e lancheria,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",svc
900,11169742,1,6,empresa de transporte,- TRANSPORTE TERRESTRE,svc
901,10316985,1,6,empresa de transportes de valores,- TRANSPORTE TERRESTRE,svc
902,1649714,1,6,transportadora tuper,- TRANSPORTE TERRESTRE,svc
903,9448410,1,6,empresa de produtos alimenticios,- TRANSPORTE TERRESTRE,svc
904,462857,1,6,transportadora e madereira madebras,- TRANSPORTE TERRESTRE,svc
905,9626653,1,6,escritorio da empressa de transporte,- TRANSPORTE TERRESTRE,svc
906,6849113,1,6,agente de cargas,- TRANSPORTE TERRESTRE,svc
907,5671765,1,6,empresa de recauchutagem de pneu,- TRANSPORTE TERRESTRE,svc
908,2203464,1,6,jpn transportadora,- TRANSPORTE TERRESTRE,svc
909,8010752,1,6,transportadora,- TRANSPORTE TERRESTRE,svc
910,554878,1,6,bar comercial versales,- COMÉRCIO VAREJISTA,svc
911,11157841,1,6,comercial carmo de utilidades,- COMÉRCIO VAREJISTA,svc
912,1430972,1,6,predio comercial,- COMÉRCIO VAREJISTA,svc
913,2058345,1,6,centro comercial,- COMÉRCIO VAREJISTA,svc
914,7634477,1,6,mercadinho comercial,- COMÉRCIO VAREJISTA,svc
915,6001475,1,6,estabelecimento comercial bar,- COMÉRCIO VAREJISTA,svc
916,3952594,1,6,deposito do comercial araujo,- COMÉRCIO VAREJISTA,svc
917,10384792,1,6,comercial agricola,- COMÉRCIO VAREJISTA,svc
918,7384170,1,6,salao comercial bar,- COMÉRCIO VAREJISTA,svc
919,11146379,1,6,comercial sn,- COMÉRCIO VAREJISTA,svc
920,3185645,2,6,venda de bebidas,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",svc
921,3566063,1,6,mercearia de alimentos,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",svc
922,3721304,1,6,mercadinho de produtos em geal,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",svc
923,4541350,1,6,mercearia olho do sol,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",svc
924,1876702,1,6,garagem do seu biano,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",svc
925,11003134,1,6,mercearia,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",svc
926,35647,1,6,mercado,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",svc
927,9530813,1,6,engemix concreto  a venda,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",svc
928,4096841,1,6,doces venda,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",svc
929,8723178,1,6,ciafrios alimentos selecionados,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",svc
930,7248052,1,6,vitoria cabelo estetica,OUTRAS ATIVIDADES DE SERVIÇOS,svc
931,2803271,1,6,salao de beleza,OUTRAS ATIVIDADES DE SERVIÇOS,svc
932,7245960,1,6,salao de cabelereiro feminino,OUTRAS ATIVIDADES DE SERVIÇOS,svc
933,7642650,1,6,marli cabeleireira,OUTRAS ATIVIDADES DE SERVIÇOS,svc
934,8386276,1,6,cabeleileiro espaco mulher,OUTRAS ATIVIDADES DE SERVIÇOS,svc
935,10963375,1,6,salao de cabeleiro,OUTRAS ATIVIDADES DE SERVIÇOS,svc
936,8132947,1,6,salao de cabeleiros,OUTRAS ATIVIDADES DE SERVIÇOS,svc
937,10580975,1,6,cleuza cabelereiros,OUTRAS ATIVIDADES DE SERVIÇOS,svc
938,7153899,1,6,cabeleireira,OUTRAS ATIVIDADES DE SERVIÇOS,svc
939,3405962,1,6,sala de beleza,OUTRAS ATIVIDADES DE SERVIÇOS,svc
940,448670,1,6,materiais de construcao mazza6,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,svc
941,6340563,1,6,loja de pisos madfloor,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,svc
942,10542511,1,6,charao materiais para construcao,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,svc
943,2023744,2,6,loja m f felinto material construcao,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,svc
944,8680568,1,6,material reciclavel,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,svc
945,2862632,1,6,estabelecimento de construcao,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,svc
946,5870601,2,6,cedrolandia material de construcao,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,svc
947,7796908,1,6,materiais de construcao,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,svc
948,3628718,2,6,mercearia e mat p construcao,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,svc
949,6021634,1,6,loja dematerial de construcao,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,svc
950,9311227,1,6,vazio,DESOCUPADO,svc
951,3028755,1,6,sem informacao,DESOCUPADO,svc
952,994666,1,6,estabelecimento para alugar,DESOCUPADO,svc
953,10972537,1,6,sala vazia,DESOCUPADO,svc
954,6448325,1,6,loja vazia,DESOCUPADO,svc
955,5707049,1,6,ponto comercial vago,DESOCUPADO,svc
956,10852729,1,6,antiga loja de tecido,DESOCUPADO,svc
957,799769,1,6,vago,DESOCUPADO,svc
958,3358095,1,6,deposito vazio,DESOCUPADO,svc
959,6594539,2,6,pavilhao vago,DESOCUPADO,svc
960,534561,1,6,oficina automotiva,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,svc
961,7648411,1,6,pecas e acessorios de moto,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,svc
962,11221137,1,6,oficina de bicicleta,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,svc
963,9546483,1,6,sidao motos,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,svc
964,3026749,1,6,oficina de montagem de alplificador,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,svc
965,7550824,1,6,oficina de implementos agricola,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,svc
966,9410319,1,6,oficina de carros,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,svc
967,1073066,1,6,oficina eletronica,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,svc
968,8327814,1,6,tuiuti moto pecas,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,svc
969,6050277,1,6,oficina mecanica de motos,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,svc
970,10319150,2,3,cultura do fumo,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",svc
971,10759085,2,3,pecuaria,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",svc
972,9829920,2,3,estrevaria,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",svc
973,3652389,2,3,producao de cacau,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",svc
974,4915404,2,3,curral de criacao bovina,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",svc
975,10882964,2,3,sitio bom sucesso,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",svc
976,8507030,2,3,agropecuario,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",svc
977,9959780,2,3,estb do turito,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",svc
978,498065,2,3,agricola,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",svc
979,1339625,2,3,criacao de porco,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",svc
980,8817282,1,6,papelaria e iformatica,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",svc
981,2790285,1,6,banca de bicho,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",svc
982,3634651,1,6,papelaria mineiro,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",svc
983,6837513,1,6,banca do andre,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",svc
984,2806809,1,6,banca de jogo do bicho,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",svc
985,4621738,1,6,relicario papelaria e presentes,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",svc
986,7436740,1,6,papelaria e livraria papiro,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",svc
987,3871371,2,6,banca paga na hora,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",svc
988,10593105,1,6,jl papelaria,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",svc
989,5241347,1,6,papelaria fomiguense,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",svc
990,1694213,1,6,estacao de radio,INFORMAÇÃO E COMUNICAÇÃO,svc
991,1158335,1,6,telefonia,INFORMAÇÃO E COMUNICAÇÃO,svc
992,712558,1,6,tv amazonia,INFORMAÇÃO E COMUNICAÇÃO,svc
993,10224186,1,6,antena de traffo,INFORMAÇÃO E COMUNICAÇÃO,svc
994,7302900,1,6,emissora comunitaria de televisao tv jap,INFORMAÇÃO E COMUNICAÇÃO,svc
995,4668929,1,6,antena telefone,INFORMAÇÃO E COMUNICAÇÃO,svc
996,5548461,1,6,radio,INFORMAÇÃO E COMUNICAÇÃO,svc
997,5969549,1,6,torre da vesper,INFORMAÇÃO E COMUNICAÇÃO,svc
998,5502719,1,6,radio maranatha,INFORMAÇÃO E COMUNICAÇÃO,svc
999,6289133,1,6,loja de antenas,INFORMAÇÃO E COMUNICAÇÃO,svc
1000,10783276,2,6,escritorio da gupore mineracao limitada,INDÚSTRIAS EXTRATIVAS,svc
1001,6794975,2,6,escritorio extracao de areia bofee,INDÚSTRIAS EXTRATIVAS,svc
1002,11085728,2,6,extracao de areia,INDÚSTRIAS EXTRATIVAS,svc
1003,2198917,1,6,escritorio de mineracao,INDÚSTRIAS EXTRATIVAS,svc
1004,10919212,2,6,empresa de extracao de minerio,INDÚSTRIAS EXTRATIVAS,svc
1005,10500412,1,6,loja garimpo,INDÚSTRIAS EXTRATIVAS,svc
1006,9338993,1,6,comercio de extracao de areia,INDÚSTRIAS EXTRATIVAS,svc
1007,632300,1,6,manejo de extracao da polpa d acai,INDÚSTRIAS EXTRATIVAS,svc
1008,5744095,1,6,samarco mineracao sa,INDÚSTRIAS EXTRATIVAS,svc
1009,6314575,1,6,petroleo mineracao e energia,INDÚSTRIAS EXTRATIVAS,svc
1010,2493847,1,6,sucatao,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",svc
1011,9218392,1,6,distribuidora beck bom,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",svc
1012,4526896,1,6,distribuidora de bebidas salador,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",svc
1013,8442315,1,6,com atacadista de carvao,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",svc
1014,10176284,1,6,distribuidor atacadista de maerial escol,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",svc
1015,577626,1,6,distribuidora de catalogos,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",svc
1016,8181426,1,6,c s sucatas,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",svc
1017,10995193,1,6,distribuidora de gas mendes,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",svc
1018,11410791,1,6,distribuidora de doces e descartaveis,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",svc
1019,8699558,1,6,rei do freio atacado,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",svc
1020,1169079,1,6,posto de coleta do ibge,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,svc
1021,11128283,1,6,posto shell,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,svc
1022,8952666,1,6,posto lalaco i,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,svc
1023,1447525,1,6,jf posto de lavagem e troca de oleo,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,svc
1024,1296777,2,6,posto telefone,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,svc
1025,2756545,1,6,posto de gasolina sao jose,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,svc
1026,10063181,1,6,posto de combustiveis,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,svc
1027,5176379,1,6,posto de gasolina am pm,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,svc
1028,10832456,1,6,posto de gasolina,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,svc
1029,9390189,1,6,posto de lavagem castur,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,svc
1030,727466,1,6,wlm construcoes e servicos,CONSTRUÇÃO,svc
1031,7563848,1,6,escritorio mocs cheiroza,CONSTRUÇÃO,svc
1032,5656664,1,6,empresa de prestacao de servicos,CONSTRUÇÃO,svc
1033,9714728,2,6,escritorio marmoaria,CONSTRUÇÃO,svc
1034,10077576,1,6,escritorio de cerigrafia,CONSTRUÇÃO,svc
1035,11131283,1,6,escritorio de costrucao civil,CONSTRUÇÃO,svc
1036,5500588,2,6,empreiteira cecal,CONSTRUÇÃO,svc
1037,6847302,1,6,escritorio cobranca vkf assessoria,CONSTRUÇÃO,svc
1038,5041425,1,6,empresa construtora,CONSTRUÇÃO,svc
1039,9719787,1,6,construtora triunfo,CONSTRUÇÃO,svc
1040,6802589,1,6,deposito de moveis,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,svc
1041,4176713,1,6,deposito,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,svc
1042,4894659,1,6,deposito privato,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,svc
1043,109825,1,6,deposito medianeira,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,svc
1044,9722547,1,6,deposito de material de contrucao,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,svc
1045,9542339,2,6,barracao deposito,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,svc
1046,6104456,1,6,deposito de cloro,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,svc
1047,6934514,1,6,deposito de carvao vegetal,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,svc
1048,7403280,2,6,deposito de ferrametas,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,svc
1049,6923097,1,6,deposito de imoveis,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,svc
1050,4287868,1,6,cartorio do distrito,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",svc
1051,10322987,1,6,cartotio i tabelionato,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",svc
1052,4670077,1,6,cartorio de registros,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",svc
1053,2491682,1,6,cartorio de registro civil e tabelionado,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",svc
1054,8477181,1,6,cartorio de registro de imoveis e pessoa,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",svc
1055,10371030,1,6,cartorio piazza,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",svc
1056,7688241,1,6,estacionamento cartorio,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",svc
1057,2523598,1,6,cartorio do unico oficio,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",svc
1058,425220,1,6,cartorio antonio magalhaes,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",svc
1059,4427958,1,6,numero correo 248 cartorio civil,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",svc
1060,6898300,1,6,departamento de aguas e energia eletrica,ELETRICIDADE E GÁS,svc
1061,6923876,1,6,supermercado energia,ELETRICIDADE E GÁS,svc
1062,458863,1,6,sub estacao cosanpa,ELETRICIDADE E GÁS,svc
1063,1576162,1,6,industria de energia eletrica,ELETRICIDADE E GÁS,svc
1064,10204296,1,6,companhia distribuidora de energia eletr,ELETRICIDADE E GÁS,svc
1065,11230308,1,6,estacao de energia eletrica,ELETRICIDADE E GÁS,svc
1066,3571203,1,6,coneccoes energia,ELETRICIDADE E GÁS,svc
1067,648404,1,6,usina de energia eletrica,ELETRICIDADE E GÁS,svc
1068,5047897,1,6,energia renovavel,ELETRICIDADE E GÁS,svc
1069,200578,2,6,casa d gerador de energia eltc,ELETRICIDADE E GÁS,svc
1070,6680345,1,6,empresa de correios,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,svc
1071,7331212,1,6,setor de expedicao do correio,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,svc
1072,1092330,1,6,agengia dos correios,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,svc
1073,353051,1,6,agencia dos  correios,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,svc
1074,4426890,1,6,banca dos correios,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,svc
1075,7875980,1,6,agencia correios,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,svc
1076,11211504,1,6,correios,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,svc
1077,10106504,1,6,correio,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,svc
1078,4697445,1,6,correios telegrafos,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,svc
1079,4553404,1,6,agencia central de correios,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,svc
1080,4172042,1,6,saae servico autonomo de agua e esgoto,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",svc
1081,7846485,1,6,servico autonomo de agua e esgoto,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",svc
1082,9248437,1,6,tratamento sanepar,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",svc
1083,3918983,1,6,estacao de tratamento embasa,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",svc
1084,1601531,1,6,sistema de abastecimento de agua do conj,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",svc
1085,5706173,1,6,tratamento de esgoto,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",svc
1086,3086920,2,6,caixa d agua,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",svc
1087,4164446,2,6,rede de abastecimento de agua embasa,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",svc
1088,5047609,1,6,tratamento de aguas industriais usi,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",svc
1089,11379449,1,6,distribuicao de agua,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO",svc
1090,2064237,1,6,solucoes financeira emprestimos,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",svc
1091,9822393,2,6,banco da amizade,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",svc
1092,8956369,1,6,comercio de financiamentos e emprestimos,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",svc
1093,6850324,1,6,banco popular do brasil,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",svc
1094,8957556,1,6,assossiacao atletica banco do brasil,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",svc
1095,6074790,1,6,financeira votorantin,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",svc
1096,4773285,1,6,banco sicob,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",svc
1097,3115683,1,6,bv financeira,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",svc
1098,3776775,1,6,banco de emprestimo,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",svc
