order,urban_rural,landuse_id,landuse_description,manual_label
324395,1,6,A G MODAS LOJA DE ROUPAS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
499600,1,6,A HIDROELETRICA,ELETRICIDADE E GÁS
270511,1,6,A IGREJA DE JESUS CRISTO DOS SANTOS DOS,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
71820,1,6,A IGREJA DO NAZARENO,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
130984,1,6,A IGREJA GEDEOES DE CRISTO,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
270135,1,6,A IGREJA QUE ESTA EM RESTAURACAO ATOS DE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
559753,1,6,A J NORO ELETRONICA,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
572027,1,6,A KOZZINHA,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
111540,1,6,A L V MATERIAL DE CONSTRUCAO,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO
347344,1,6,A LINHA CAR CHAPEAMENTO,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
474431,1,6,A LOJA DO DEZ A MEXE REMEXE,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
182559,1,6,A LOJINHA,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
331793,1,6,A MAIS COMUNICACAO VISUAL,INFORMAÇÃO E COMUNICAÇÃO
38246,1,6,A MISCLANIA ARMARINHO E PAPELARIA,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
365344,1,6,A MISS ALINE LOJA ROUPAS FEMININA,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
224417,1,6,A NOSSA LOJA,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
560069,1,6,A NOVA LOJA,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
83885,1,6,A OURO TINTAS,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO
68448,1,6,A OUTRA FACE FASHION MODAS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
288760,1,6,A PIONERA MOVEIS,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
323660,1,6,A POTENCIA INFORMATICA,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO
427167,1,6,A PRINCEZINHA LOJA DE ROUPAS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
443782,1,6,A1 IMPRESSAO DIGITAL,INFORMAÇÃO E COMUNICAÇÃO
25462,1,6,AABASTECIMENTO DE AGUA,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO"
135408,1,6,ABABDONADO,DESOCUPADO
453524,1,6,ABACATINHO REFRIGERANTES,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO"
160635,1,6,ABAMDPNADO,DESOCUPADO
23812,1,6,ABANDONADA,DESOCUPADO
282514,2,4,ABANDONADA,DESOCUPADO
73814,1,6,ABANDONADO,DESOCUPADO
249983,2,3,ABANDONADO,DESOCUPADO
50615,1,6,ABANDONADO FECHADO,DESOCUPADO
160232,1,6,ABAS CONSTRUCOES,CONSTRUÇÃO
114721,1,6,ABASE TELECON,INFORMAÇÃO E COMUNICAÇÃO
217263,1,6,ABASSA DE VEMANJA CONSULTA ESPIRITUAL,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
137606,1,6,ABASTECEDOR COMBUSTIVEL LOMBA GRANDE,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES
341324,1,6,ABASTECEDORA COMBUSTIVEIS,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES
296118,2,6,ABASTECEDORA DE AGUA,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO"
27602,1,6,ABASTECEDORA DE COMBUSTIVEIS,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES
48729,1,6,ABASTECIMENTO DE AGUA,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO"
312734,1,6,ABASTECIMENTO DE AGUA DO MUNICIPIO DE PO,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO"
335361,1,6,ABASTECIMENTO DE AGUA MUNICIPAL,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO"
115621,1,6,ABASTECIMENTO DE AGUA PUBLICA MUNICIPAL,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO"
36197,1,6,ABASTECIMENTO DE AGUA SABESP,"ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO"
480880,1,6,ABASTECIMENTO DE COMBUSTIVEL E LACHONETE,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES
48801,1,6,ABATE,INDÚSTRIAS DE TRANSFORMAÇÃO
487421,2,6,ABATE BOVINOS,INDÚSTRIAS DE TRANSFORMAÇÃO
444000,1,6,ABATE DE FRANGO,INDÚSTRIAS DE TRANSFORMAÇÃO
178871,2,6,ABATE DE GADO E PORCOS,INDÚSTRIAS DE TRANSFORMAÇÃO
181245,2,6,ABATE DE GADO E SUINOS,INDÚSTRIAS DE TRANSFORMAÇÃO
151824,1,6,ABATEDEIRA KI AVES,INDÚSTRIAS DE TRANSFORMAÇÃO
63812,2,6,ABATEDOR,INDÚSTRIAS DE TRANSFORMAÇÃO
10987,1,6,ABATEDOR 2 IRMAOS,INDÚSTRIAS DE TRANSFORMAÇÃO
183982,2,6,ABATEDOR DE ANIMAIS,INDÚSTRIAS DE TRANSFORMAÇÃO
418215,2,6,ABATEDOR DE BOI,INDÚSTRIAS DE TRANSFORMAÇÃO
400046,1,6,ABATEDOR DE FRAGOS,INDÚSTRIAS DE TRANSFORMAÇÃO
14560,1,6,ABATEDOR DE FRANGO,INDÚSTRIAS DE TRANSFORMAÇÃO
164067,1,6,ABATEDOR DE FRANGOS,INDÚSTRIAS DE TRANSFORMAÇÃO
59135,1,6,ABATEDOR DE GALINHA,INDÚSTRIAS DE TRANSFORMAÇÃO
424633,1,6,ABATEDOR DE GALINHAS,INDÚSTRIAS DE TRANSFORMAÇÃO
147109,1,6,ABATEDOR DO TONHO,INDÚSTRIAS DE TRANSFORMAÇÃO
16221,1,6,ABATEDOR FRANGOSO,INDÚSTRIAS DE TRANSFORMAÇÃO
70403,1,6,ABATEDOR MARIA DAS ALMAS,INDÚSTRIAS DE TRANSFORMAÇÃO
495430,1,6,ABATEDOR SACOLAO DAS AVES,INDÚSTRIAS DE TRANSFORMAÇÃO
333290,1,6,ABATEDOR SAO JOSE,INDÚSTRIAS DE TRANSFORMAÇÃO
418217,1,6,ABATEDOR UNIVERSAL,INDÚSTRIAS DE TRANSFORMAÇÃO
136280,1,6,ABATEDORA,INDÚSTRIAS DE TRANSFORMAÇÃO
399185,1,6,ABATEDORA DE FRANGO,INDÚSTRIAS DE TRANSFORMAÇÃO
230245,1,6,ABATEDORA DE FRANGOS,INDÚSTRIAS DE TRANSFORMAÇÃO
79155,1,3,ABATEDORO,INDÚSTRIAS DE TRANSFORMAÇÃO
549083,2,6,ABATEDORO DE BOI FECHADO,DESOCUPADO
348739,2,6,ABATEDORO DE FRANGO,INDÚSTRIAS DE TRANSFORMAÇÃO
494656,1,6,ABATEDORO HAIVE,INDÚSTRIAS DE TRANSFORMAÇÃO
2972,1,6,ABATEDORO SO FRANGO,INDÚSTRIAS DE TRANSFORMAÇÃO
2341,2,6,ABATEDOURO,INDÚSTRIAS DE TRANSFORMAÇÃO
182694,2,3,ABATEDOURO,INDÚSTRIAS DE TRANSFORMAÇÃO
296145,1,5,ABATEDOURO,INDÚSTRIAS DE TRANSFORMAÇÃO
2425,1,6,ABATEDOURO ANTONIO FRAGA,INDÚSTRIAS DE TRANSFORMAÇÃO
349830,1,3,ABATEDOURO BOARETTO,INDÚSTRIAS DE TRANSFORMAÇÃO
466958,1,6,ABATEDOURO BOM FRANGO,INDÚSTRIAS DE TRANSFORMAÇÃO
267511,1,6,ABATEDOURO DE ANIMAIS,INDÚSTRIAS DE TRANSFORMAÇÃO
377928,1,3,ABATEDOURO DE ANIMAIS,INDÚSTRIAS DE TRANSFORMAÇÃO
1473,2,3,ABATEDOURO DE AVES,INDÚSTRIAS DE TRANSFORMAÇÃO
28642,1,6,ABATEDOURO DE AVES,INDÚSTRIAS DE TRANSFORMAÇÃO
477755,2,6,ABATEDOURO DE CARNE MAIA EZEQUIEL,INDÚSTRIAS DE TRANSFORMAÇÃO
23351,1,6,ABATEDOURO DE FRANGO,INDÚSTRIAS DE TRANSFORMAÇÃO
153900,2,3,ABATEDOURO DE FRANGO,INDÚSTRIAS DE TRANSFORMAÇÃO
50384,1,6,ABATEDOURO DE FRANGOS,INDÚSTRIAS DE TRANSFORMAÇÃO
57330,1,6,ABATEDOURO DE GALINHAS,INDÚSTRIAS DE TRANSFORMAÇÃO
32372,2,3,ABATEDOURO DE SUINOS,INDÚSTRIAS DE TRANSFORMAÇÃO
145371,2,6,ABATEDOURO DE SUINOS,INDÚSTRIAS DE TRANSFORMAÇÃO
163144,1,6,ABATEDOURO DISAVEL,INDÚSTRIAS DE TRANSFORMAÇÃO
129142,1,6,ABATEDOURO DO GILVAN,INDÚSTRIAS DE TRANSFORMAÇÃO
168451,2,6,ABATEDOURO DO PARUA,INDÚSTRIAS DE TRANSFORMAÇÃO
20294,1,6,ABATEDOURO DO POVO,INDÚSTRIAS DE TRANSFORMAÇÃO
187982,1,6,ABATEDOURO E ACOUGUE,INDÚSTRIAS DE TRANSFORMAÇÃO
74240,2,6,ABATEDOURO E ACOUGUE DE VANEILTON,INDÚSTRIAS DE TRANSFORMAÇÃO
365360,1,6,ABATEDOURO E PEIXARIA CARVALHO,INDÚSTRIAS DE TRANSFORMAÇÃO
219176,2,6,ABATEDOURO FECHADO,DESOCUPADO
510598,1,6,ABATEDOURO FRANGAO,INDÚSTRIAS DE TRANSFORMAÇÃO
255172,1,6,ABATEDOURO FRANGO,INDÚSTRIAS DE TRANSFORMAÇÃO
357375,1,6,ABATEDOURO FRANGOLINO,INDÚSTRIAS DE TRANSFORMAÇÃO
197011,2,6,ABATEDOURO FRIGORIFICO,INDÚSTRIAS DE TRANSFORMAÇÃO
356392,1,6,ABATEDOURO GERAFRANGO,INDÚSTRIAS DE TRANSFORMAÇÃO
19560,1,6,ABATEDOURO INATIVADO,INDÚSTRIAS DE TRANSFORMAÇÃO
570109,1,6,ABATEDOURO JANUARIO,INDÚSTRIAS DE TRANSFORMAÇÃO
548846,1,6,ABATEDOURO KER FRANGO,INDÚSTRIAS DE TRANSFORMAÇÃO
561015,1,6,ABATEDOURO MUNICIPAL,INDÚSTRIAS DE TRANSFORMAÇÃO
170795,1,6,ABATEDOURO PENA BRANCA,INDÚSTRIAS DE TRANSFORMAÇÃO
578452,1,6,ABATEDOURO POPULAR,INDÚSTRIAS DE TRANSFORMAÇÃO
79924,2,6,ABATEDOURO PUBLICO,INDÚSTRIAS DE TRANSFORMAÇÃO
480241,2,6,ABATEDOURO RIGOR,INDÚSTRIAS DE TRANSFORMAÇÃO
491435,1,6,ABATEDOURO SAO JORGE,INDÚSTRIAS DE TRANSFORMAÇÃO
116682,1,3,ABATEDOURO SOMAVILLA,INDÚSTRIAS DE TRANSFORMAÇÃO
66574,2,6,ABATERDOURO DE GADO,INDÚSTRIAS DE TRANSFORMAÇÃO
362424,1,6,ABATETOURO DE FRANGOS,INDÚSTRIAS DE TRANSFORMAÇÃO
133605,1,6,ABATIDOR DE FRANGO,INDÚSTRIAS DE TRANSFORMAÇÃO
252729,1,6,ABATIMENTO DE FRANGO,INDÚSTRIAS DE TRANSFORMAÇÃO
147522,1,6,ABATIMENTO DE FRANGOS,INDÚSTRIAS DE TRANSFORMAÇÃO
294544,1,6,ABBA PAI ARTIGOS RELIGIOSOS,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS"
429858,1,6,ABC COMERCIAL DE ALIMENTOS,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS"
183111,1,6,ABC MATERIAIS DE CONSTRUCAO,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO
354370,1,6,ABELA VESTE,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
517510,1,6,ABG COMUNICACAO,INFORMAÇÃO E COMUNICAÇÃO
391456,1,6,ABIDERMAN AUTOPECAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
557970,1,6,ABIGAIL CALCADOS E ACESSORIOS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
226598,1,6,ABIGAIL JOIAS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
367543,1,6,ABIGAIL ROUPAS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
177739,1,6,ABIL AMAZONIA BANDA LARGA,INFORMAÇÃO E COMUNICAÇÃO
221532,1,6,AC CONSTRUCOES,CONSTRUÇÃO
261896,1,6,AC DOS CORREIOS DE SABIAGUABA,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA
305234,1,6,ACADEMA GINASTICA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
332847,1,6,ACADEMEA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
171545,1,6,ACADEMI DE GINASTICA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
453,1,6,ACADEMIA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
568218,1,6,ACADEMIA  ATLETICA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
402359,1,6,ACADEMIA  DE  GINASTICA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
519275,1,6,ACADEMIA  DE ARTES MACIAIS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
253798,1,6,ACADEMIA  DE GINASTICA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
393917,1,6,ACADEMIA  FITNESS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
199477,1,6,ACADEMIA  GALIXIA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
401817,1,6,ACADEMIA  PERSONAL ARTE,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
208435,1,6,ACADEMIA  RS7,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
289884,1,6,ACADEMIA  TAN LAN DE ARTES MARCIAIS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
66025,1,6,ACADEMIA  TRYBALL,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
161300,1,6,ACADEMIA 100 POR CENTO MUSCULACAO,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
3996,1,6,ACADEMIA 3 IDADE,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
385963,1,6,ACADEMIA 4 ESTILOS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
3542,1,6,ACADEMIA ACQUA FITNESS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
158557,1,6,ACADEMIA ACQUA MASTER,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
144567,1,6,ACADEMIA ACQUA VIVA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
103595,1,6,ACADEMIA ADRENALINA FITNESS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
86144,1,6,ACADEMIA ADVANCE,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
318166,1,6,ACADEMIA AGUIA ACESSO ESCADARIA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
370816,1,6,ACADEMIA ALIANCE JIU JITSU,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
382236,1,6,ACADEMIA ALTA ENERGIA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
189544,1,6,ACADEMIA AMAR,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
16205,1,6,ACADEMIA AMC,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
546265,1,6,ACADEMIA AO AR LIVRE,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
46257,1,6,ACADEMIA APOLO SENTER,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
504433,1,6,ACADEMIA APP,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
277314,1,6,ACADEMIA AQUARIOS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
364833,1,6,ACADEMIA AQUARIOS FEMINA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
46089,1,6,ACADEMIA AQUARIUS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
248830,1,6,ACADEMIA AQUATIC CENTER,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
438820,1,6,ACADEMIA AQUAVIDA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
504170,1,6,ACADEMIA ARMAGEDOM,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
425424,1,6,ACADEMIA ARTES MACIAIS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
463244,1,6,ACADEMIA ARTES MARCIAIS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
69410,1,6,ACADEMIA ARTES MARCIAIS CHARLES CARVALHO,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
524982,1,6,ACADEMIA ARTFORMA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
48553,1,6,ACADEMIA ARTUR ASSUNCAO,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
325081,1,6,ACADEMIA ARUA FITNESS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
147540,1,6,ACADEMIA ATENAS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
852,1,6,ACADEMIA ATHENAS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
25279,1,6,ACADEMIA ATHLETIC FORM,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
153943,1,6,ACADEMIA ATHLETICA FITNESS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
345976,1,6,ACADEMIA ATHOS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
489298,1,6,ACADEMIA ATITUDE,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
146015,1,6,ACADEMIA ATIVA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
33121,1,6,ACADEMIA ATLETICA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
301294,1,6,ACADEMIA ATTITUDE,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
204852,1,6,ACADEMIA B 13,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
46822,1,6,ACADEMIA BAD DOG,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
46996,1,6,ACADEMIA BANNI FIGHT CLUB,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
481720,1,6,ACADEMIA BARRA SOLO,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
371782,1,6,ACADEMIA BELA VISTA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
274720,1,6,ACADEMIA BELLA FORMA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
256381,1,6,ACADEMIA BELO CORPO,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
144953,1,6,ACADEMIA BEM ESTAR,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
373768,1,6,ACADEMIA BF,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
219363,1,6,ACADEMIA BIO ATIVA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
22893,1,6,ACADEMIA BIO FITNESS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
287984,1,6,ACADEMIA BIO FORMA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
131934,1,6,ACADEMIA BIO FORMULA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
89638,1,6,ACADEMIA BIOFIT,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
167636,1,6,ACADEMIA BIOFITNESS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
324439,1,6,ACADEMIA BIORITMO,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
564199,1,6,ACADEMIA BLADE FIT,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
35793,1,6,ACADEMIA BOA FORMA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
238706,1,6,ACADEMIA BODY ACTION,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
323476,1,6,ACADEMIA BODY CONTROL,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
292385,1,6,ACADEMIA BODY FITNES,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
46345,1,6,ACADEMIA BODY WORLD,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
157210,1,6,ACADEMIA BODYACTION,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
10822,1,6,ACADEMIA BODYPLACE,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
223764,1,6,ACADEMIA BRASIL ORIENTE,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
312324,1,6,ACADEMIA BRASILEIRA DE ARTE,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
294761,1,6,ACADEMIA BROTHER FITNESS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
563882,1,6,ACADEMIA BUDOKAN,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
503368,1,6,ACADEMIA BY SAID,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
511572,1,6,ACADEMIA CABO FIT FUNDOS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
476463,1,6,ACADEMIA CAFE LJ,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
112947,1,6,ACADEMIA CALCADENSE DE LETRAS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
434406,1,6,ACADEMIA CARDIOVITA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
72561,1,6,ACADEMIA CARLAS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
461127,1,6,ACADEMIA CESAR FITNES,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
351679,1,6,ACADEMIA CHINKUAM  CABELEREIRO E LOJA MA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
366103,1,6,ACADEMIA CINETICA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
394272,1,6,ACADEMIA CIRCUITO KOMBATO,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
279474,1,6,ACADEMIA CLARA BARBOSA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
481348,1,6,ACADEMIA COB BRASIL,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
159893,1,6,ACADEMIA CONCEICAO,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
154669,1,6,ACADEMIA CONCENTRE,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
234929,1,6,ACADEMIA CONEXAO,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
334127,1,6,ACADEMIA CONFORME O 123,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
437102,1,6,ACADEMIA CORPO,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
380114,1,6,ACADEMIA CORPO E ACAO,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
50386,1,6,ACADEMIA CORPO E ALMA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
988,1,6,ACADEMIA CORPO E ARTE,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
241416,1,6,ACADEMIA CORPO E CIA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
172813,1,6,ACADEMIA CORPO E COMPANHIA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
44842,1,6,ACADEMIA CORPO E MENTE,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
8800,1,6,ACADEMIA CORPO E MOVIMENTO,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
265511,1,6,ACADEMIA CORPO E VIDA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
540481,1,6,ACADEMIA CORPO EM MOVIMENTO,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
409982,1,6,ACADEMIA CORPO SARADO,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
292409,1,6,ACADEMIA CORPORE,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
409407,1,6,ACADEMIA CORPOS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
431211,1,6,ACADEMIA CORPOS ESTACAO SAUDE,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
50427,1,6,ACADEMIA CORPUS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
537870,1,6,ACADEMIA CORPUS E IMPACTO,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
30412,1,6,ACADEMIA CULTURA FISICA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
37770,1,6,ACADEMIA CURVES,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
162517,1,6,ACADEMIA DA CASA 168,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
312925,1,6,ACADEMIA DA FERNANDA,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
8623,1,6,ACADEMIA DA GULA DISK PIZZAS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
517944,1,6,ACADEMIA DA NEIDE,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
