id,landuse_id,landuse_description,label,anotador1,ambiguous,anotador3
6745273,6,assciacao espirita,NÃO DEFINIDO,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",N,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
1897435,6,assembleia de deus ministerio fortaleza,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",N,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS"
4213635,4,assentamento paulo freire,EDUCAÇÃO,EDUCAÇÃO,N,EDUCAÇÃO
6177526,6,assessoria imobiliaria,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,N,ATIVIDADES IMOBILIÁRIAS
6745575,6,assistencia eletronica,NÃO DEFINIDO,OUTRAS ATIVIDADES DE SERVIÇOS,N,OUTRAS ATIVIDADES DE SERVIÇOS
8452424,6,assistencia tecnica,OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS,N,OUTRAS ATIVIDADES DE SERVIÇOS
1779441,6,assistencia tecnica de eletronicos,OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS,N,OUTRAS ATIVIDADES DE SERVIÇOS
7188549,6,assistencia tecnica de produtos eletroni,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",OUTRAS ATIVIDADES DE SERVIÇOS,N,OUTRAS ATIVIDADES DE SERVIÇOS
2032048,6,assistencia tecnica id tec informatica,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,OUTRAS ATIVIDADES DE SERVIÇOS,N,OUTRAS ATIVIDADES DE SERVIÇOS
6210161,6,associacao atletica do banco do brasil a,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ARTES, CULTURA, ESPORTE E RECREAÇÃO",N,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
2410835,6,associacao de jiparana dos professores,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",OUTRAS ATIVIDADES DE SERVIÇOS,N,OUTRAS ATIVIDADES DE SERVIÇOS
3406203,6,associacao de moradores do buri satuba,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",OUTRAS ATIVIDADES DE SERVIÇOS,N,OUTRAS ATIVIDADES DE SERVIÇOS
1077447,6,associacao do meio ambiente,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",OUTRAS ATIVIDADES DE SERVIÇOS,N,OUTRAS ATIVIDADES DE SERVIÇOS
8957556,6,assossiacao atletica banco do brasil,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ARTES, CULTURA, ESPORTE E RECREAÇÃO",N,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
6128415,6,atacadao,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",N,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
2649123,5,atacado i99,SAÚDE HUMANA E SERVIÇOS SOCIAIS,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",N,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
7747687,6,atelie de costura,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,OUTRAS ATIVIDADES DE SERVIÇOS,N,OUTRAS ATIVIDADES DE SERVIÇOS
4320839,6,atelie de modelagem em argila,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,OUTRAS ATIVIDADES DE SERVIÇOS,N,OUTRAS ATIVIDADES DE SERVIÇOS
9614952,6,atelier,NÃO DEFINIDO,OUTRAS ATIVIDADES DE SERVIÇOS,N,OUTRAS ATIVIDADES DE SERVIÇOS
10497450,6,atelier de couro bolsa,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,OUTRAS ATIVIDADES DE SERVIÇOS,N,OUTRAS ATIVIDADES DE SERVIÇOS
9454396,6,atelier luzia criacoes,NÃO DEFINIDO,OUTRAS ATIVIDADES DE SERVIÇOS,N,OUTRAS ATIVIDADES DE SERVIÇOS
10991832,6,auto eletrica,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,N,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
9177695,6,auto eletrica goncalves,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,N,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2803997,6,auto eletrica ljs,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,N,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
8337284,6,auto escola jazon,EDUCAÇÃO,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,N,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
9343880,6,auto mecanica,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,N,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
5400268,6,auto mecanica abreu,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,N,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
8547419,6,auto mecanica neto,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,N,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
3136987,6,auto mecanica sta marcelina,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,N,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
5170321,6,auto pecas monte santo,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,N,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2006472,6,auto pecas taruma,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,N,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
3460613,6,auto posto e pousada arco ires,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,S,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES
3066699,6,auto posto fortaleza,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,N,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES
8794553,6,auto socorro retifica remotol,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,N,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
7139180,6,auto som e alarmes,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,N,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4177165,6,avenida variedades,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,N,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO
1142577,6,aviamento,INDÚSTRIAS DE TRANSFORMAÇÃO,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,N,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
200282,6,balsa,- TRANSPORTE AQUAVIÁRIO,- TRANSPORTE AQUAVIÁRIO,N,- TRANSPORTE AQUAVIÁRIO
223239,6,balsa de desembarque,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,- TRANSPORTE AQUAVIÁRIO,N,- TRANSPORTE AQUAVIÁRIO
10767698,6,balsa de mergulho,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,- TRANSPORTE AQUAVIÁRIO,N,- TRANSPORTE AQUAVIÁRIO
6891940,6,balsa dersa,- TRANSPORTE AQUAVIÁRIO,- TRANSPORTE AQUAVIÁRIO,N,- TRANSPORTE AQUAVIÁRIO
344647,6,balsa do colombiano,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",- TRANSPORTE AQUAVIÁRIO,N,- TRANSPORTE AQUAVIÁRIO
200911,6,balsa flutuante,- TRANSPORTE AQUAVIÁRIO,- TRANSPORTE AQUAVIÁRIO,N,- TRANSPORTE AQUAVIÁRIO
223246,6,balsa idam,- TRANSPORTE AQUAVIÁRIO,- TRANSPORTE AQUAVIÁRIO,N,- TRANSPORTE AQUAVIÁRIO
226609,6,balsa para atracar embarcacoes,- TRANSPORTE AQUAVIÁRIO,- TRANSPORTE AQUAVIÁRIO,N,- TRANSPORTE AQUAVIÁRIO
6134053,6,banca,NÃO DEFINIDO,NÃO DEFINIDO,N,NÃO DEFINIDO
5236064,6,banca cacaldo  tenes,NÃO DEFINIDO,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,S,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
2790285,6,banca de bicho,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS","ARTES, CULTURA, ESPORTE E RECREAÇÃO",N,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
10471939,6,banca de camelo,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,N,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
359016,6,banca de frutas,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",N,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO"
7624813,6,banca de importados e miudezas,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,N,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO
8896718,6,banca de jogo,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS","ARTES, CULTURA, ESPORTE E RECREAÇÃO",N,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
2806809,6,banca de jogo do bicho,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS","ARTES, CULTURA, ESPORTE E RECREAÇÃO",N,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
2007213,6,banca de jogo do tiu,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS","ARTES, CULTURA, ESPORTE E RECREAÇÃO",N,"ARTES, CULTURA, ESPORTE E RECREAÇÃO"
6047482,6,banca de jornal,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS","- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",N,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS"
994794,6,banca de verduras,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",N,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO"
6837513,6,banca do andre,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,N,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
4426890,6,banca dos correios,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,N,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA
2671827,6,banca fio de ouro ii,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,N,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS
3871371,6,banca paga na hora,NÃO DEFINIDO,NÃO DEFINIDO,S,NÃO DEFINIDO
6198055,6,banco,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",N,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
2680279,6,banco bmg,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",N,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
8009807,6,banco bradesco,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",N,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
623724,6,banco caixa economica,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",N,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
9822393,6,banco da amizade,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",NÃO DEFINIDO,N,NÃO DEFINIDO
4202769,6,banco de credito,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",N,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
3776775,6,banco de emprestimo,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",N,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
2955602,6,banco do bmg,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",N,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
10691963,6,banco do brasil cartorio prefeitura mun,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",S,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
8227147,6,banco hsbc premier,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",N,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
7479791,6,banco itau,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",N,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
2261132,6,banco pag facil,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",N,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
6850324,6,banco popular do brasil,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",N,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
4773285,6,banco sicob,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",N,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
9502734,6,banco unicred,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",N,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
9010489,6,banesco emprestimos,NÃO DEFINIDO,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",N,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
5832314,6,banestes,NÃO DEFINIDO,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",N,NÃO DEFINIDO
4158151,6,bar,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
9848124,6,bar balsa,- ALIMENTAÇÃO,- ALIMENTAÇÃO,S,- ALIMENTAÇÃO
554878,6,bar comercial versales,- ALIMENTAÇÃO,- ALIMENTAÇÃO,S,- COMÉRCIO VAREJISTA
1741271,6,bar de bebidas,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
6235737,6,bar de variedades,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO
5038872,6,bar de ze antonio,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
10718063,6,bar do adolfo,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
2554978,6,bar do beto,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
4350951,6,bar do biro biro,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
9180284,6,bar do bruno,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
3798705,6,bar do fabio,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
10421804,6,bar do jorge,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
6283241,6,bar do luis,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
2086008,6,bar do mario,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
4345200,6,bar do matutu,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
10532804,6,bar do tio joao,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
4196678,6,bar do ze,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
6632225,6,bar do ze caetano,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
4585723,6,bar do ze gomes,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
2152870,6,bar do ze novo,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
11469815,6,bar e  mercado,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
4923077,6,bar e churrascaria,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
5791924,6,bar e fliperama do augusto,- ALIMENTAÇÃO,- ALIMENTAÇÃO,S,- ALIMENTAÇÃO
3836766,6,bar e lanchonete,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
5179648,6,bar e mercearia,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
4153156,6,bar e restaurante da nice,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
2130299,6,bar e restaurante frutos do mar,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
8731124,6,bar jalisco,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
3433653,6,bar o caldao,- ALIMENTAÇÃO,- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
431348,6,baraca de guardar bagulho,- ALIMENTAÇÃO,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,N,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
8204208,6,barbearia,OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS,N,OUTRAS ATIVIDADES DE SERVIÇOS
3499325,6,barraca de variedades,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,N,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO
9183316,3,barracao  de  leite,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",N,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA"
1117900,6,barracao de deposito de materiais para c,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,N,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
9617927,6,barracao de transportadora,- TRANSPORTE TERRESTRE,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,N,- TRANSPORTE TERRESTRE
9542339,6,barracao deposito,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,N,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
5067677,3,barracao enxadas,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,N,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
8848547,6,barracao vago,DESOCUPADO,DESOCUPADO,N,DESOCUPADO
10622488,6,barragem hidreletrica,NÃO DEFINIDO,ELETRICIDADE E GÁS,N,ELETRICIDADE E GÁS
3343036,6,batedeira de acai,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",- ALIMENTAÇÃO,N,- ALIMENTAÇÃO
6245993,6,bazar,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,N,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO
6874129,6,bazar anadu,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,N,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO
8081028,6,bazar e papelaria real mais,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,S,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS"
879343,6,bella mania brinquedos bazar e presentes,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,N,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS"
