order,id,urban_rural,landuse_id,landuse_description,label,lenient_hit,anotador1,anotador2,hit,clf,ambiguous,match_annotations,classes
535,7432593,1,6,america latina logistica,- TRANSPORTE TERRESTRE,TRUE,- TRANSPORTE TERRESTRE,- TRANSPORTE TERRESTRE,TRUE,rf,,TRUE,
953,8812109,1,6,angeloni hipermercado,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS",TRUE,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS","- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS",TRUE,lr,,TRUE,
1797,10224186,1,6,antena de traffo,INFORMAÇÃO E COMUNICAÇÃO,TRUE,INFORMAÇÃO E COMUNICAÇÃO,INFORMAÇÃO E COMUNICAÇÃO,TRUE,svc,,TRUE,
955,4668929,1,6,antena telefone,INFORMAÇÃO E COMUNICAÇÃO,TRUE,INFORMAÇÃO E COMUNICAÇÃO,INFORMAÇÃO E COMUNICAÇÃO,TRUE,svc,,TRUE,
964,148249,1,6,antenas embratel,INFORMAÇÃO E COMUNICAÇÃO,TRUE,INFORMAÇÃO E COMUNICAÇÃO,INFORMAÇÃO E COMUNICAÇÃO,TRUE,bert,,TRUE,
1951,10852729,1,6,antiga loja de tecido,DESOCUPADO,TRUE,DESOCUPADO,DESOCUPADO,TRUE,svc,,TRUE,
767,9673504,2,6,ANTIGO BAR DO POPO,DESOCUPADO,TRUE,DESOCUPADO,DESOCUPADO,TRUE,snorkel,,TRUE,
32,5069525,1,5,apae,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,SAÚDE HUMANA E SERVIÇOS SOCIAIS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,TRUE,lr,,TRUE,
1414,8454059,1,6,APARAS DE CAIXA PAPELAO,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",FALSE,NÃO DEFINIDO,NÃO DEFINIDO,FALSE,snorkel,S,TRUE,
1416,3156342,1,6,AQUI TEM VARIEDADES,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,TRUE,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,TRUE,snorkel,,TRUE,
1830,6668558,1,6,aracariguama deposito mats construcao,OBRAS,FALSE,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,FALSE,rf,,TRUE,
1177,2027130,1,6,arca imoveis,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,bert,,TRUE,
1152,2292066,1,6,arcelor,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,FALSE,INDÚSTRIAS DE TRANSFORMAÇÃO,INDÚSTRIAS DE TRANSFORMAÇÃO,FALSE,bert,,TRUE,
1600,134699,1,6,area da picina,- TRANSPORTE AQUAVIÁRIO,FALSE,NÃO DEFINIDO,NÃO DEFINIDO,FALSE,rf,,TRUE,
998,6421487,1,6,area de lazer dos moradores do numero 25,- TRANSPORTE AQUAVIÁRIO,FALSE,NÃO DEFINIDO,NÃO DEFINIDO,FALSE,rf,,TRUE,
368,6094430,1,6,area para construir corretora tengel,- TRANSPORTE AQUAVIÁRIO,FALSE,OBRAS,OBRAS,FALSE,rf,,TRUE,
1465,5748735,1,6,area sem construcao,OBRAS,FALSE,DESOCUPADO,DESOCUPADO,FALSE,rf,,TRUE,
1959,508354,1,6,armarinho de produtos para bebes,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,TRUE,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,TRUE,lr,,TRUE,
1799,1596275,1,6,armarinho e bazar,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,TRUE,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,TRUE,lr,S,TRUE,
736,4522928,1,6,armarinho inacio,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,TRUE,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,TRUE,svc,,TRUE,
739,3228629,1,6,armario e variedade santa lucia,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,TRUE,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,FALSE,rf,S,TRUE,
737,7398752,1,6,armazem,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",TRUE,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS","- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",TRUE,rf,,TRUE,
1462,3058380,2,3,armazem,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",TRUE,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS","- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",TRUE,lr,,TRUE,
193,6709689,1,6,armazem das variedades,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,TRUE,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,TRUE,svc,,TRUE,
192,2007179,1,6,ARMAZEM DE MOAGEM E ESTOCAGEM DE RACAO D,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,TRUE,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",FALSE,snorkel,,TRUE,
183,1913395,2,6,ARMAZEN,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",TRUE,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS","- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",TRUE,snorkel,,TRUE,
373,4173832,1,6,arquivamento da prefeitura,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",TRUE,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",TRUE,svc,,TRUE,
51,6745273,1,6,ASSCIACAO ESPIRITA,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",TRUE,snorkel,,TRUE,
75,1897435,1,6,ASSEMBLEIA DE DEUS MINISTERIO FORTALEZA,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",FALSE,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS","IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",FALSE,snorkel,,TRUE,
388,4213635,2,4,assentamento paulo freire,EDUCAÇÃO,TRUE,EDUCAÇÃO,EDUCAÇÃO,TRUE,svc,,TRUE,
483,6177526,1,6,assessoria imobiliaria,ATIVIDADES IMOBILIÁRIAS,TRUE,ATIVIDADES IMOBILIÁRIAS,ATIVIDADES IMOBILIÁRIAS,TRUE,svc,,TRUE,
42,6745575,1,6,ASSISTENCIA ELETRONICA,ELETRICIDADE E GÁS,FALSE,OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS,FALSE,snorkel,,TRUE,
818,8452424,1,6,assistencia tecnica,OUTRAS ATIVIDADES DE SERVIÇOS,TRUE,OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS,TRUE,lr,,TRUE,
1277,1779441,1,6,assistencia tecnica de eletronicos,SAÚDE HUMANA E SERVIÇOS SOCIAIS,FALSE,OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS,FALSE,bert,,TRUE,
799,7188549,1,6,assistencia tecnica de produtos eletroni,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",FALSE,OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS,FALSE,rf,,TRUE,
1212,2032048,1,6,assistencia tecnica id tec informatica,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,FALSE,OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS,FALSE,rf,,TRUE,
1057,6210161,1,6,associacao atletica do banco do brasil a,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",FALSE,"ARTES, CULTURA, ESPORTE E RECREAÇÃO","ARTES, CULTURA, ESPORTE E RECREAÇÃO",FALSE,rf,,TRUE,
1234,2410835,1,6,associacao de jiparana dos professores,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",FALSE,OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS,FALSE,bert,,TRUE,
1562,3406203,1,6,associacao de moradores do buri satuba,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",FALSE,OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS,FALSE,rf,,TRUE,
1834,1077447,1,6,ASSOCIACAO DO MEIO AMBIENTE,OUTRAS ATIVIDADES DE SERVIÇOS,TRUE,OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS,TRUE,snorkel,,TRUE,
296,8957556,1,6,assossiacao atletica banco do brasil,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",FALSE,"ARTES, CULTURA, ESPORTE E RECREAÇÃO","ARTES, CULTURA, ESPORTE E RECREAÇÃO",FALSE,svc,,TRUE,
177,6128415,1,6,atacadao,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",TRUE,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",TRUE,bert,,TRUE,
1001,2649123,1,5,atacado i99,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",TRUE,"- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","- COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",TRUE,bert,,TRUE,
1740,7747687,1,6,ATELIE DE COSTURA,OUTRAS ATIVIDADES DE SERVIÇOS,TRUE,OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS,TRUE,snorkel,,TRUE,
1281,4320839,1,6,atelie de modelagem em argila,INDÚSTRIAS EXTRATIVAS,FALSE,OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS,FALSE,bert,,TRUE,
1524,9614952,1,6,atelier,- ALOJAMENTO,FALSE,OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS,FALSE,bert,,TRUE,
1015,10497450,1,6,ATELIER DE COURO BOLSA,- TRANSPORTE AQUAVIÁRIO,FALSE,OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS,FALSE,snorkel,,TRUE,
1854,9454396,1,6,atelier luzia criacoes,- ALOJAMENTO,FALSE,OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS,FALSE,bert,,TRUE,
1857,10991832,1,6,AUTO ELETRICA,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,TRUE,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,TRUE,snorkel,,TRUE,
1529,9177695,1,6,auto eletrica goncalves,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,FALSE,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,FALSE,lr,,TRUE,
1942,2803997,1,6,auto eletrica ljs,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,FALSE,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,FALSE,lr,,TRUE,
1904,8337284,1,6,auto escola jazon,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,FALSE,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,FALSE,bert,,TRUE,
723,9343880,1,6,auto mecanica,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,TRUE,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,TRUE,bert,,TRUE,
1908,5400268,1,6,auto mecanica abreu,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,TRUE,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,TRUE,lr,,TRUE,
521,8547419,1,6,AUTO MECANICA NETO,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,TRUE,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,TRUE,snorkel,,TRUE,
1705,3136987,1,6,auto mecanica sta marcelina,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,TRUE,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,TRUE,bert,,TRUE,
153,5170321,1,6,auto pecas monte santo,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,TRUE,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,TRUE,lr,,TRUE,
159,2006472,1,6,auto pecas taruma,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,TRUE,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,TRUE,bert,,TRUE,
1914,3460613,1,6,auto posto e pousada arco ires,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,TRUE,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,TRUE,bert,S,TRUE,
1710,3066699,1,6,AUTO POSTO FORTALEZA,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,TRUE,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,TRUE,snorkel,,TRUE,
556,8794553,1,6,auto socorro retifica remotol,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,FALSE,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,FALSE,lr,,TRUE,
526,7139180,1,6,auto som e alarmes,- - COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,FALSE,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,FALSE,bert,,TRUE,
1709,4177165,1,6,AVENIDA VARIEDADES,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,TRUE,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,TRUE,snorkel,,TRUE,
553,1142577,1,6,aviamento,INDÚSTRIAS DE TRANSFORMAÇÃO,FALSE,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,FALSE,svc,,TRUE,
1704,200282,1,6,balsa,- TRANSPORTE AQUAVIÁRIO,TRUE,- TRANSPORTE AQUAVIÁRIO,- TRANSPORTE AQUAVIÁRIO,TRUE,svc,,TRUE,
1919,223239,1,6,balsa de desembarque,- TRANSPORTE AQUAVIÁRIO,TRUE,- TRANSPORTE AQUAVIÁRIO,- TRANSPORTE AQUAVIÁRIO,TRUE,svc,,TRUE,
122,10767698,2,6,balsa de mergulho,- TRANSPORTE AQUAVIÁRIO,TRUE,- TRANSPORTE AQUAVIÁRIO,- TRANSPORTE AQUAVIÁRIO,TRUE,svc,,TRUE,
156,6891940,1,6,balsa dersa,- TRANSPORTE AQUAVIÁRIO,TRUE,- TRANSPORTE AQUAVIÁRIO,- TRANSPORTE AQUAVIÁRIO,TRUE,rf,,TRUE,
1918,344647,2,6,balsa do colombiano,- TRANSPORTE AQUAVIÁRIO,TRUE,- TRANSPORTE AQUAVIÁRIO,- TRANSPORTE AQUAVIÁRIO,TRUE,svc,,TRUE,
370,200911,2,6,balsa flutuante,- TRANSPORTE AQUAVIÁRIO,TRUE,- TRANSPORTE AQUAVIÁRIO,- TRANSPORTE AQUAVIÁRIO,TRUE,rf,,TRUE,
1331,223246,1,6,balsa idam,- TRANSPORTE AQUAVIÁRIO,TRUE,- TRANSPORTE AQUAVIÁRIO,- TRANSPORTE AQUAVIÁRIO,TRUE,svc,,TRUE,
745,226609,2,6,balsa para atracar embarcacoes,- TRANSPORTE AQUAVIÁRIO,TRUE,- TRANSPORTE AQUAVIÁRIO,- TRANSPORTE AQUAVIÁRIO,TRUE,rf,,TRUE,
750,6134053,1,6,banca,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",FALSE,NÃO DEFINIDO,NÃO DEFINIDO,FALSE,lr,,TRUE,
746,5236064,1,6,banca cacaldo  tenes,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",FALSE,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,FALSE,lr,S,TRUE,
732,2790285,1,6,banca de bicho,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",FALSE,"ARTES, CULTURA, ESPORTE E RECREAÇÃO","ARTES, CULTURA, ESPORTE E RECREAÇÃO",FALSE,svc,,TRUE,
741,10471939,1,6,BANCA DE CAMELO,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",FALSE,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,FALSE,snorkel,,TRUE,
731,359016,1,6,banca de frutas,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",FALSE,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",FALSE,rf,,TRUE,
747,7624813,1,6,banca de importados e miudezas,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",FALSE,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,FALSE,rf,,TRUE,
742,8896718,1,6,banca de jogo,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",FALSE,"ARTES, CULTURA, ESPORTE E RECREAÇÃO","ARTES, CULTURA, ESPORTE E RECREAÇÃO",FALSE,bert,,TRUE,
740,2806809,1,6,banca de jogo do bicho,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",FALSE,"ARTES, CULTURA, ESPORTE E RECREAÇÃO","ARTES, CULTURA, ESPORTE E RECREAÇÃO",FALSE,svc,,TRUE,
111,2007213,1,6,BANCA DE JOGO DO TIU,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",TRUE,"ARTES, CULTURA, ESPORTE E RECREAÇÃO","ARTES, CULTURA, ESPORTE E RECREAÇÃO",TRUE,snorkel,,TRUE,
999,6047482,1,6,banca de jornal,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",TRUE,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS","- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",TRUE,rf,,TRUE,
116,994794,1,6,banca de verduras,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",FALSE,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",FALSE,rf,,TRUE,
102,6837513,1,6,banca do andre,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",FALSE,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,FALSE,svc,,TRUE,
992,4426890,1,6,banca dos correios,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,TRUE,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,- CORREIO E OUTRAS ATIVIDADES DE ENTREGA,TRUE,svc,,TRUE,
993,2671827,1,6,BANCA FIO DE OURO II,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",FALSE,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,FALSE,snorkel,,TRUE,
98,3871371,2,6,banca paga na hora,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",FALSE,NÃO DEFINIDO,NÃO DEFINIDO,FALSE,svc,S,TRUE,
